data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2810186,108,BUR6430,6431.0,2016-10-18,2016,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,Local Source Project Project,Local,"A grenade was thrown into the truck station in Rutegama hill, Gitega. There were no recorded casualties.",0,1548448868,BDI
2810187,108,BUR6433,6433.0,2016-10-18,2016,1,Violence against civilians,Police Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bururi,Mugamba,Kibezi,Kibezi,-3.6922,29.5075,1,Local Source Project Project,Local,A trader from Mpotsa hill was abducted by men in police uniforms driving a civilian vehicle. He is accused of supporting rebel movements.,0,1548448868,BDI
2810209,108,BUR6432,6432.0,2016-10-18,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Gitobe,Butihinda,Gitobe,-2.6482,30.2013,1,Local Source Project Project,Local,Imbonerakure beat a youth and threw his meat on the ground. The youths father fought the Imbonerakure.,0,1548448868,BDI
2810210,108,BUR6434,6434.0,2016-10-18,2016,2,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,Local Source Project Project,Local,"A young man was beaten and robbed of BIF100,000 by Imbonerakure",0,1548448868,BDI
2810211,108,BUR6435,6435.0,2016-10-18,2016,2,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cankuzo,Mishiha,Mugera,Mugera,-3.0653,30.6630,1,Local Source Project Project,Local,A 6-year-old was killed for unknown reasons. His body was discovered on 19/10/2016,1,1548448868,BDI
2810212,108,BUR6436,6436.0,2016-10-18,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Centre Urbain,Nyanza-Lac,-4.3468,29.6034,1,Local Source Project Project,Local,"4 Imbonerakure assaulted a man and confiscated his bike to punish him for being out at 21.00, after the curfew. He reclaimed his bike by paying BIF20,000 the next day.",0,1548448868,BDI
2810237,108,BUR6426,6426.0,2016-10-17,2016,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),Military Forces of Burundi (2005-),7,37,Eastern Africa,Burundi,Mwaro,Kayokwe,Gihinga,Mwaro,-3.5113,29.7033,1,Local Source Project Project,Local,A soldier was beaten and wounded all over his body with bayonets while he was returning from a bar. A soldier has been detained in relation to the incident.,0,1548448868,BDI
2810238,108,BUR6428,6428.0,2016-10-17,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),UPRONA: Union for National Progress,7,37,Eastern Africa,Burundi,Makamba,Vugizo,Rabiro,Vugizo,-4.1726,29.7069,1,Local Source Project Project,Local,"An UPRONA militant wass injured by 2 Imbonerakure in a dispute about politics. He filed a complaint, but nothing has been done.",0,1548448868,BDI
2810292,108,BUR6427,6427.0,2016-10-17,2016,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Police Forces of Burundi (2005-),Military Forces of Burundi (2005-),1,13,Eastern Africa,Burundi,Bururi,Mugamba,Nyakigano,Nyagasasa,-3.5918,29.5911,1,Local Source Project Project,Local,Gunmen staged an ambush for the vehicle of a local trader in Nyagasasa. The police and army intervened and broke up the ambush. No one was injured,0,1548448868,BDI
2810274,108,BUR6425,6425.0,2016-10-17,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),FNL: National Forces of Liberation,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (10),Cibitoke,-3.3418,29.3716,1,Local Source Project Project,Local,3 people were injured when Imbonerakure came to a neighbourhood to hunt down FNL Rwasa militants.,0,1548448868,BDI
2810294,108,BUR6421,6421.0,2016-10-16,2016,2,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Cewe,Bugabira,-2.5314,30.0706,1,Local Source Project Project,Local,A man was killed and put in a bag. His body was discovered on 17/10/2016. The administrator forbade residents to talk about the discovery of the body.,1,1548448868,BDI
2810295,108,BUR6423,6423.0,2016-10-16,2016,1,Strategic development,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,Local Source Project Project,Local,Looting: A fuel transport vehicle was attacked by an unidentified group. There were no injuries.,0,1548448868,BDI
2810314,108,BUR6420,6420.0,2016-10-16,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),FNL: National Forces of Liberation,7,37,Eastern Africa,Burundi,Makamba,Kayogoro,Nyantakara,Bigina,-4.1820,30.0256,1,Local Source Project Project,Local,"An FNL Rwasa activist was beaten by 5 Imbonerakure because he returned at 20.50, after the 20.00 curfew.",0,1548448868,BDI
2810340,108,BUR6418,6418.0,2016-10-15,2016,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,Local Source Project Project,Local,Unidentified gunmen ambushed a bus of Hope Africa University students. However no one was injured becausee the bus drove away rapidly.,0,1548448868,BDI
2810341,108,BUR6419,6419.0,2016-10-15,2016,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (24),Ngagara,-3.3529,29.3704,1,Local Source Project Project,Local,A student was abducted by 2 men in military uniform.,0,1548448868,BDI
2810428,108,BUR6411,6411.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction); Government of Burundi (2005-),6,,,0,60,Eastern Africa,Burundi,Karuzi,Buhiga,Ngayane,Buhiga,-3.0302,30.1608,1,Local Source Project Project,Local,Local officials and residents demonstrated against the UN human rights report.,0,1548448868,BDI
2810430,108,BUR6413,6413.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction); Government of Burundi (2005-),6,,,0,60,Eastern Africa,Burundi,Gitega,Gishubi,Gishubi,Gishubi,-3.6234,29.8596,1,Local Source Project Project,Local,Hundreds of people gathered to demonstrate against the UN human rights report and in support of Burundis decision to withdraw from the ICC.,0,1548448868,BDI
2810431,108,BUR6414,6414.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction); Government of Burundi (2005-),6,,,0,60,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,Local Source Project Project,Local,Inhabitants of Gitega marched against the UN human rights report and in support of Nkurunzizas decision to withdraw from the ICC. Several government authorities were in attendance.,0,1548448868,BDI
2810396,108,BUR6416,6416.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),6,,,0,60,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (24),Ngagara,-3.3529,29.3704,1,Local Source Project Project,Local,Hundreds of people gathered to demonstrate against the UN human rights report and in support of Burundis decision to withdraw from the ICC.,0,1548448868,BDI
2810429,108,BUR6412,6412.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),6,,,0,60,Eastern Africa,Burundi,Cankuzo,Cankuzo,Centre-Urbain,Cankuzo,-3.2186,30.5528,1,Local Source Project Project,Local,Some 50 CNDD-FDD activists demonstrated against the UN human rights report,0,1548448868,BDI
2810432,108,BUR6415,6415.0,2016-10-14,2016,1,Riots/Protests,Protesters (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),6,,,0,60,Eastern Africa,Burundi,Gitega,Mutaho,Centre-Urbain,Mutaho,-3.1561,29.8623,1,Local Source Project Project,Local,Residents and CNDD-FDD activists marched against the UN human rights report and to support the withdrawal of Burundi from the ICC,0,1548448868,BDI
2810458,108,BUR6407,6407.0,2016-10-13,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),Government of Burundi (2005-),3,Civilians (Burundi),FRODEBU: Front for Democracy in Burundi,7,37,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Bukeye,Bukeye,-4.3333,29.6333,1,Local Source Project Project,Local,"A FRODEBU militant wass beaten by 2 Imbonerakure under the orders of the chief, who has demanded that he be flogged until he admitted returning from the rebellion in Tanzania",0,1548448868,BDI
2810487,108,BUR6409,6409.0,2016-10-13,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),Government of Burundi (2005-),3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cankuzo,Mishiha,Busumanyi,Mishiha,-3.0146,30.8108,1,Local Source Project Project,Local,The Imbonerakure and the area chief beat up a man fromm Mugera in Mishiha. He is accused of denigrating authorities.,0,1548448868,BDI
2810488,108,BUR6410,6410.0,2016-10-13,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Makamba,Kayogoro,Bujondi,Mugeni,-4.0968,30.0098,1,Local Source Project Project,Local,An Imbonerakure struck a man who he called his opponent with a bottle. He was arrested by other Imbonerakure.,0,1548448868,BDI
2810510,108,BUR6399,6399.0,2016-10-12,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Former Military Forces of Burundi (2005-),7,37,Eastern Africa,Burundi,Cankuzo,Cendajuru,Kiruhura,Cendajuru,-3.2890,30.6011,1,Local Source Project Project,Local,A young man was beaten and detained for failing to attend the commemoration celebrations.,0,1548448868,BDI
2810511,108,BUR6402,6406.0,2016-10-12,2016,1,Strategic development,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Former Military Forces of Burundi (2005-),7,37,Eastern Africa,Burundi,Makamba,Makamba,Centre Urbain,Makamba,-4.1348,29.8040,1,Local Source Project Project,Local,Security measures: 50 Imbonerakure blocked off the road for the passing of the senate president.,0,1548448868,BDI
2810512,108,BUR6404,6404.0,2016-10-12,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Former Military Forces of Burundi (2005-),7,37,Eastern Africa,Burundi,Muramvya,Muramvya,Centre Urbain,Muramvya,-3.2696,29.6079,1,Local Source Project Project,Local,An ex Fab was arrested and beaten by Imbonerakure,0,1548448868,BDI
2810513,108,BUR6405,6405.0,2016-10-12,2016,1,Strategic development,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Police Forces of Burundi (2005-),Military Forces of Burundi (2005-),1,13,Eastern Africa,Burundi,Ruyigi,Nyabitsinda,Nyabitsinda,Nyabitsinda,-3.5620,30.2788,1,Local Source Project Project,Local,Recruitment: The zone head Imbonerakure called on the Imbonerakure to join the police and military. Many were registered at the meeting.,0,1548448868,BDI
2810572,108,BUR6393,6397.0,2016-10-11,2016,1,Strategic development,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Police Forces of Burundi (2005-),Military Forces of Burundi (2005-),1,13,Eastern Africa,Burundi,Ruyigi,Butezi,Kirasira,Butezi,-3.4228,30.1517,1,Local Source Project Project,Local,"Recruitment: CNDD-FDD were making lists of Imbonerakure who will enter the security forces,",0,1548448868,BDI
2810573,108,BUR6398,6398.0,2016-10-11,2016,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rumonge,Bugarama,Saga,Ruteme,-3.6718,29.4856,1,Radio Publique Africaine; Local Source Project Project,Local-regional,"A group of about 5 men attacked a bistro in Ruteme. They threw a grenade and fired guns into the room, killing 3 people and injuring 4 people. One of the victims is a communal councilor, who has had death threats",3,1548448868,BDI
2810613,108,BUR6396,6396.0,2016-10-11,2016,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Bururi,Mugamba,Mutobo,Mutobo,-3.6666,29.5259,1,Local Source Project Project,Local,"5 men armed with 3 rifles attacked traders who were returning from the Tora cow market. The inhabitants called the military to their rescue. In the confrontation, thhe soldiers killed 2 of the attackers and captured a third.",2,1548448868,BDI
2810619,108,BUR6389,6389.0,2016-10-10,2016,1,Strategic development,Government of Burundi (2005-),,1,UN: United Nations,,8,18,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,Non-violent activity: Burundi has banned 3 UN investigators who warned that the country is in danger of genocide.,0,1548448868,BDI
2810620,108,BUR6391,6391.0,2016-10-10,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),UPRONA: Union for National Progress,7,37,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Mugerama,Gitara,-4.2955,29.5933,1,Local Source Project Project,Local,"The local Imbonerakure leader was stopping and beating passers-by who he decided were opponents and rebels. 3 opposition party members, including an UPRONA activist, were beaten.",0,1548448868,BDI
2810621,108,BUR6392,6392.0,2016-10-10,2016,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),7,37,Eastern Africa,Burundi,Muramvya,Kiganda,Kayange,Kayange,-3.3158,29.6559,1,Local Source Project Project,Local,A CNDD-FDD party activist was wounded when he was stabbed by strangers.,0,1548448868,BDI
2810675,108,BUR6390,6390.0,2016-10-10,2016,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Bubanza,Gihanga,Gihanga,Gihanga,-3.1940,29.3068,1,Local Source Project Project,Local,"Some soldiers intervened when an unidentified group shot at civilians, chasing the armed group into the Rusizi National Park. A civilian was wounded.",0,1548448869,BDI
2810681,108,BUR6387,6387.0,2016-10-09,2016,1,Strategic development,Military Forces of Burundi (2005-),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,Local Source Project Project,Local,Recruitment: A soldier registered 4 youths as army recruits in the CNDD-FDD party office.,0,1548448869,BDI
2810692,108,BUR6385,6385.0,2016-10-09,2016,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Mpanda,Butanuka,Butanuka,-3.1491,29.4365,1,Local Source Project Project,Local,2 young men from Nyomvi hill were beaten and stripped of their phones by 4 Imbonerakure as they were returning home.,0,1548448869,BDI
