,Header,Tag,Dataset_name,Index
915,longitude,#geo+lon,Conflict Data for Sudan.CSV,717
916,geo_precision,,Conflict Data for Sudan.CSV,717
917,source,#meta+source,Conflict Data for Sudan.CSV,717
918,source_scale,,Conflict Data for Sudan.CSV,717
919,notes,#description,Conflict Data for Sudan.CSV,717
920,fatalities,#affected+killed,Conflict Data for Sudan.CSV,717
921,timestamp,,Conflict Data for Sudan.CSV,717
922,iso3,,Conflict Data for Sudan.CSV,717
923,data_id,,Conflict Data for Nepal.CSV,718
924,iso,#country+code,Conflict Data for Nepal.CSV,718
925,event_id_cnty,#event+code,Conflict Data for Nepal.CSV,718
926,event_id_no_cnty,,Conflict Data for Nepal.CSV,718
927,event_date,#date+occurred,Conflict Data for Nepal.CSV,718
928,year,,Conflict Data for Nepal.CSV,718
929,time_precision,,Conflict Data for Nepal.CSV,718
930,event_type,#event+type,Conflict Data for Nepal.CSV,718
931,actor1,#group+name+first,Conflict Data for Nepal.CSV,718
932,assoc_actor_1,#group+name+first+assoc,Conflict Data for Nepal.CSV,718
933,inter1,,Conflict Data for Nepal.CSV,718
934,actor2,#group+name+second,Conflict Data for Nepal.CSV,718
935,assoc_actor_2,#group+name+second+assoc,Conflict Data for Nepal.CSV,718
936,inter2,,Conflict Data for Nepal.CSV,718
937,interaction,,Conflict Data for Nepal.CSV,718
938,region,#region+name,Conflict Data for Nepal.CSV,718
939,country,#country+name,Conflict Data for Nepal.CSV,718
940,admin1,#adm1+name,Conflict Data for Nepal.CSV,718
941,admin2,#adm2+name,Conflict Data for Nepal.CSV,718
942,admin3,#adm3+name,Conflict Data for Nepal.CSV,718
943,location,#loc+name,Conflict Data for Nepal.CSV,718
944,latitude,#geo+lat,Conflict Data for Nepal.CSV,718
945,longitude,#geo+lon,Conflict Data for Nepal.CSV,718
946,geo_precision,,Conflict Data for Nepal.CSV,718
947,source,#meta+source,Conflict Data for Nepal.CSV,718
948,source_scale,,Conflict Data for Nepal.CSV,718
949,notes,#description,Conflict Data for Nepal.CSV,718
950,fatalities,#affected+killed,Conflict Data for Nepal.CSV,718
951,timestamp,,Conflict Data for Nepal.CSV,718
952,iso3,,Conflict Data for Nepal.CSV,718
953,data_id,,Conflict Data for Ghana.CSV,719
954,iso,#country+code,Conflict Data for Ghana.CSV,719
955,event_id_cnty,#event+code,Conflict Data for Ghana.CSV,719
956,event_id_no_cnty,,Conflict Data for Ghana.CSV,719
957,event_date,#date+occurred,Conflict Data for Ghana.CSV,719
958,year,,Conflict Data for Ghana.CSV,719
959,time_precision,,Conflict Data for Ghana.CSV,719
960,event_type,#event+type,Conflict Data for Ghana.CSV,719
961,actor1,#group+name+first,Conflict Data for Ghana.CSV,719
962,assoc_actor_1,#group+name+first+assoc,Conflict Data for Ghana.CSV,719
963,inter1,,Conflict Data for Ghana.CSV,719
964,actor2,#group+name+second,Conflict Data for Ghana.CSV,719
965,assoc_actor_2,#group+name+second+assoc,Conflict Data for Ghana.CSV,719
966,inter2,,Conflict Data for Ghana.CSV,719
967,interaction,,Conflict Data for Ghana.CSV,719
968,region,#region+name,Conflict Data for Ghana.CSV,719
969,country,#country+name,Conflict Data for Ghana.CSV,719
970,admin1,#adm1+name,Conflict Data for Ghana.CSV,719
971,admin2,#adm2+name,Conflict Data for Ghana.CSV,719
972,admin3,#adm3+name,Conflict Data for Ghana.CSV,719
973,location,#loc+name,Conflict Data for Ghana.CSV,719
974,latitude,#geo+lat,Conflict Data for Ghana.CSV,719
975,longitude,#geo+lon,Conflict Data for Ghana.CSV,719
976,geo_precision,,Conflict Data for Ghana.CSV,719
977,source,#meta+source,Conflict Data for Ghana.CSV,719
978,source_scale,,Conflict Data for Ghana.CSV,719
979,notes,#description,Conflict Data for Ghana.CSV,719
980,fatalities,#affected+killed,Conflict Data for Ghana.CSV,719
981,timestamp,,Conflict Data for Ghana.CSV,719
982,iso3,,Conflict Data for Ghana.CSV,719
983,data_id,,Conflict Data for Rwanda.CSV,720
984,iso,#country+code,Conflict Data for Rwanda.CSV,720
985,event_id_cnty,#event+code,Conflict Data for Rwanda.CSV,720
986,event_id_no_cnty,,Conflict Data for Rwanda.CSV,720
987,event_date,#date+occurred,Conflict Data for Rwanda.CSV,720
988,year,,Conflict Data for Rwanda.CSV,720
989,time_precision,,Conflict Data for Rwanda.CSV,720
990,event_type,#event+type,Conflict Data for Rwanda.CSV,720
991,actor1,#group+name+first,Conflict Data for Rwanda.CSV,720
992,assoc_actor_1,#group+name+first+assoc,Conflict Data for Rwanda.CSV,720
993,inter1,,Conflict Data for Rwanda.CSV,720
994,actor2,#group+name+second,Conflict Data for Rwanda.CSV,720
995,assoc_actor_2,#group+name+second+assoc,Conflict Data for Rwanda.CSV,720
996,inter2,,Conflict Data for Rwanda.CSV,720
997,interaction,,Conflict Data for Rwanda.CSV,720
998,region,#region+name,Conflict Data for Rwanda.CSV,720
999,country,#country+name,Conflict Data for Rwanda.CSV,720
1000,admin1,#adm1+name,Conflict Data for Rwanda.CSV,720
1001,admin2,#adm2+name,Conflict Data for Rwanda.CSV,720
1002,admin3,#adm3+name,Conflict Data for Rwanda.CSV,720
1003,location,#loc+name,Conflict Data for Rwanda.CSV,720
1004,latitude,#geo+lat,Conflict Data for Rwanda.CSV,720
1005,longitude,#geo+lon,Conflict Data for Rwanda.CSV,720
1006,geo_precision,,Conflict Data for Rwanda.CSV,720
1007,source,#meta+source,Conflict Data for Rwanda.CSV,720
1008,source_scale,,Conflict Data for Rwanda.CSV,720
1009,notes,#description,Conflict Data for Rwanda.CSV,720
1010,fatalities,#affected+killed,Conflict Data for Rwanda.CSV,720
1011,timestamp,,Conflict Data for Rwanda.CSV,720
1012,iso3,,Conflict Data for Rwanda.CSV,720
1013,data_id,,Conflict Data for Zambia.CSV,721
1014,iso,#country+code,Conflict Data for Zambia.CSV,721
1015,event_id_cnty,#event+code,Conflict Data for Zambia.CSV,721
1016,event_id_no_cnty,,Conflict Data for Zambia.CSV,721
1017,event_date,#date+occurred,Conflict Data for Zambia.CSV,721
1018,year,,Conflict Data for Zambia.CSV,721
1019,time_precision,,Conflict Data for Zambia.CSV,721
1020,event_type,#event+type,Conflict Data for Zambia.CSV,721
1021,actor1,#group+name+first,Conflict Data for Zambia.CSV,721
1022,assoc_actor_1,#group+name+first+assoc,Conflict Data for Zambia.CSV,721
1023,inter1,,Conflict Data for Zambia.CSV,721
1024,actor2,#group+name+second,Conflict Data for Zambia.CSV,721
1025,assoc_actor_2,#group+name+second+assoc,Conflict Data for Zambia.CSV,721
1026,inter2,,Conflict Data for Zambia.CSV,721
1027,interaction,,Conflict Data for Zambia.CSV,721
1028,region,#region+name,Conflict Data for Zambia.CSV,721
1029,country,#country+name,Conflict Data for Zambia.CSV,721
1030,admin1,#adm1+name,Conflict Data for Zambia.CSV,721
1031,admin2,#adm2+name,Conflict Data for Zambia.CSV,721
1032,admin3,#adm3+name,Conflict Data for Zambia.CSV,721
1033,location,#loc+name,Conflict Data for Zambia.CSV,721
1034,latitude,#geo+lat,Conflict Data for Zambia.CSV,721
1035,longitude,#geo+lon,Conflict Data for Zambia.CSV,721
1036,geo_precision,,Conflict Data for Zambia.CSV,721
1037,source,#meta+source,Conflict Data for Zambia.CSV,721
1038,source_scale,,Conflict Data for Zambia.CSV,721
1039,notes,#description,Conflict Data for Zambia.CSV,721
1040,fatalities,#affected+killed,Conflict Data for Zambia.CSV,721
1041,timestamp,,Conflict Data for Zambia.CSV,721
1042,iso3,,Conflict Data for Zambia.CSV,721
1043,data_id,,Conflict Data for United Republic of Tanzania.CSV,722
1044,iso,#country+code,Conflict Data for United Republic of Tanzania.CSV,722
1045,event_id_cnty,#event+code,Conflict Data for United Republic of Tanzania.CSV,722
1046,event_id_no_cnty,,Conflict Data for United Republic of Tanzania.CSV,722
1047,event_date,#date+occurred,Conflict Data for United Republic of Tanzania.CSV,722
1048,year,,Conflict Data for United Republic of Tanzania.CSV,722
1049,time_precision,,Conflict Data for United Republic of Tanzania.CSV,722
1050,event_type,#event+type,Conflict Data for United Republic of Tanzania.CSV,722
1051,actor1,#group+name+first,Conflict Data for United Republic of Tanzania.CSV,722
1052,assoc_actor_1,#group+name+first+assoc,Conflict Data for United Republic of Tanzania.CSV,722
1053,inter1,,Conflict Data for United Republic of Tanzania.CSV,722
1054,actor2,#group+name+second,Conflict Data for United Republic of Tanzania.CSV,722
1055,assoc_actor_2,#group+name+second+assoc,Conflict Data for United Republic of Tanzania.CSV,722
1056,inter2,,Conflict Data for United Republic of Tanzania.CSV,722
1057,interaction,,Conflict Data for United Republic of Tanzania.CSV,722
1058,region,#region+name,Conflict Data for United Republic of Tanzania.CSV,722
1059,country,#country+name,Conflict Data for United Republic of Tanzania.CSV,722
1060,admin1,#adm1+name,Conflict Data for United Republic of Tanzania.CSV,722
1061,admin2,#adm2+name,Conflict Data for United Republic of Tanzania.CSV,722
1062,admin3,#adm3+name,Conflict Data for United Republic of Tanzania.CSV,722
1063,location,#loc+name,Conflict Data for United Republic of Tanzania.CSV,722
1064,latitude,#geo+lat,Conflict Data for United Republic of Tanzania.CSV,722
1065,longitude,#geo+lon,Conflict Data for United Republic of Tanzania.CSV,722
1066,geo_precision,,Conflict Data for United Republic of Tanzania.CSV,722
1067,source,#meta+source,Conflict Data for United Republic of Tanzania.CSV,722
1068,source_scale,,Conflict Data for United Republic of Tanzania.CSV,722
1069,notes,#description,Conflict Data for United Republic of Tanzania.CSV,722
1070,fatalities,#affected+killed,Conflict Data for United Republic of Tanzania.CSV,722
1071,timestamp,,Conflict Data for United Republic of Tanzania.CSV,722
1072,iso3,,Conflict Data for United Republic of Tanzania.CSV,722
1073,data_id,,Conflict Data for Afghanistan.CSV,723
1074,iso,#country+code,Conflict Data for Afghanistan.CSV,723
1075,event_id_cnty,#event+code,Conflict Data for Afghanistan.CSV,723
1076,event_id_no_cnty,,Conflict Data for Afghanistan.CSV,723
1077,event_date,#date+occurred,Conflict Data for Afghanistan.CSV,723
1078,year,,Conflict Data for Afghanistan.CSV,723
1079,time_precision,,Conflict Data for Afghanistan.CSV,723
1080,event_type,#event+type,Conflict Data for Afghanistan.CSV,723
1081,actor1,#group+name+first,Conflict Data for Afghanistan.CSV,723
1082,assoc_actor_1,#group+name+first+assoc,Conflict Data for Afghanistan.CSV,723
1083,inter1,,Conflict Data for Afghanistan.CSV,723
1084,actor2,#group+name+second,Conflict Data for Afghanistan.CSV,723
1085,assoc_actor_2,#group+name+second+assoc,Conflict Data for Afghanistan.CSV,723
1086,inter2,,Conflict Data for Afghanistan.CSV,723
1087,interaction,,Conflict Data for Afghanistan.CSV,723
1088,region,#region+name,Conflict Data for Afghanistan.CSV,723
1089,country,#country+name,Conflict Data for Afghanistan.CSV,723
1090,admin1,#adm1+name,Conflict Data for Afghanistan.CSV,723
1091,admin2,#adm2+name,Conflict Data for Afghanistan.CSV,723
1092,admin3,#adm3+name,Conflict Data for Afghanistan.CSV,723
1093,location,#loc+name,Conflict Data for Afghanistan.CSV,723
1094,latitude,#geo+lat,Conflict Data for Afghanistan.CSV,723
1095,longitude,#geo+lon,Conflict Data for Afghanistan.CSV,723
1096,geo_precision,,Conflict Data for Afghanistan.CSV,723
1097,source,#meta+source,Conflict Data for Afghanistan.CSV,723
1098,source_scale,,Conflict Data for Afghanistan.CSV,723
1099,notes,#description,Conflict Data for Afghanistan.CSV,723
1100,fatalities,#affected+killed,Conflict Data for Afghanistan.CSV,723
1101,timestamp,,Conflict Data for Afghanistan.CSV,723
1102,iso3,,Conflict Data for Afghanistan.CSV,723
1103,data_id,,Conflict Data for Niger.CSV,724
1104,iso,#country+code,Conflict Data for Niger.CSV,724
1105,event_id_cnty,#event+code,Conflict Data for Niger.CSV,724
1106,event_id_no_cnty,,Conflict Data for Niger.CSV,724
1107,event_date,#date+occurred,Conflict Data for Niger.CSV,724
1108,year,,Conflict Data for Niger.CSV,724
1109,time_precision,,Conflict Data for Niger.CSV,724
1110,event_type,#event+type,Conflict Data for Niger.CSV,724
1111,actor1,#group+name+first,Conflict Data for Niger.CSV,724
1112,assoc_actor_1,#group+name+first+assoc,Conflict Data for Niger.CSV,724
1113,inter1,,Conflict Data for Niger.CSV,724
1114,actor2,#group+name+second,Conflict Data for Niger.CSV,724
1115,assoc_actor_2,#group+name+second+assoc,Conflict Data for Niger.CSV,724
1116,inter2,,Conflict Data for Niger.CSV,724
1117,interaction,,Conflict Data for Niger.CSV,724
1118,region,#region+name,Conflict Data for Niger.CSV,724
1119,country,#country+name,Conflict Data for Niger.CSV,724
1120,admin1,#adm1+name,Conflict Data for Niger.CSV,724
1121,admin2,#adm2+name,Conflict Data for Niger.CSV,724
1122,admin3,#adm3+name,Conflict Data for Niger.CSV,724
1123,location,#loc+name,Conflict Data for Niger.CSV,724
1124,latitude,#geo+lat,Conflict Data for Niger.CSV,724
1125,longitude,#geo+lon,Conflict Data for Niger.CSV,724
1126,geo_precision,,Conflict Data for Niger.CSV,724
1127,source,#meta+source,Conflict Data for Niger.CSV,724
1128,source_scale,,Conflict Data for Niger.CSV,724
1129,notes,#description,Conflict Data for Niger.CSV,724
1130,fatalities,#affected+killed,Conflict Data for Niger.CSV,724
1131,timestamp,,Conflict Data for Niger.CSV,724
1132,iso3,,Conflict Data for Niger.CSV,724
1133,data_id,,Conflict Data for Botswana.CSV,725
1134,iso,#country+code,Conflict Data for Botswana.CSV,725
1135,event_id_cnty,#event+code,Conflict Data for Botswana.CSV,725
1136,event_id_no_cnty,,Conflict Data for Botswana.CSV,725
1137,event_date,#date+occurred,Conflict Data for Botswana.CSV,725
1138,year,,Conflict Data for Botswana.CSV,725
1139,time_precision,,Conflict Data for Botswana.CSV,725
1140,event_type,#event+type,Conflict Data for Botswana.CSV,725
1141,actor1,#group+name+first,Conflict Data for Botswana.CSV,725
1142,assoc_actor_1,#group+name+first+assoc,Conflict Data for Botswana.CSV,725
1143,inter1,,Conflict Data for Botswana.CSV,725
1144,actor2,#group+name+second,Conflict Data for Botswana.CSV,725
1145,assoc_actor_2,#group+name+second+assoc,Conflict Data for Botswana.CSV,725
1146,inter2,,Conflict Data for Botswana.CSV,725
1147,interaction,,Conflict Data for Botswana.CSV,725
1148,region,#region+name,Conflict Data for Botswana.CSV,725
1149,country,#country+name,Conflict Data for Botswana.CSV,725
1150,admin1,#adm1+name,Conflict Data for Botswana.CSV,725
1151,admin2,#adm2+name,Conflict Data for Botswana.CSV,725
1152,admin3,#adm3+name,Conflict Data for Botswana.CSV,725
1153,location,#loc+name,Conflict Data for Botswana.CSV,725
1154,latitude,#geo+lat,Conflict Data for Botswana.CSV,725
1155,longitude,#geo+lon,Conflict Data for Botswana.CSV,725
1156,geo_precision,,Conflict Data for Botswana.CSV,725
1157,source,#meta+source,Conflict Data for Botswana.CSV,725
1158,source_scale,,Conflict Data for Botswana.CSV,725
1159,notes,#description,Conflict Data for Botswana.CSV,725
1160,fatalities,#affected+killed,Conflict Data for Botswana.CSV,725
1161,timestamp,,Conflict Data for Botswana.CSV,725
1162,iso3,,Conflict Data for Botswana.CSV,725
1163,data_id,,Conflict Data for Philippines.CSV,726
1164,iso,#country+code,Conflict Data for Philippines.CSV,726
1165,event_id_cnty,#event+code,Conflict Data for Philippines.CSV,726
1166,event_id_no_cnty,,Conflict Data for Philippines.CSV,726
1167,event_date,#date+occurred,Conflict Data for Philippines.CSV,726
1168,year,,Conflict Data for Philippines.CSV,726
1169,time_precision,,Conflict Data for Philippines.CSV,726
1170,event_type,#event+type,Conflict Data for Philippines.CSV,726
1171,actor1,#group+name+first,Conflict Data for Philippines.CSV,726
1172,assoc_actor_1,#group+name+first+assoc,Conflict Data for Philippines.CSV,726
1173,inter1,,Conflict Data for Philippines.CSV,726
1174,actor2,#group+name+second,Conflict Data for Philippines.CSV,726
1175,assoc_actor_2,#group+name+second+assoc,Conflict Data for Philippines.CSV,726
1176,inter2,,Conflict Data for Philippines.CSV,726
1177,interaction,,Conflict Data for Philippines.CSV,726
1178,region,#region+name,Conflict Data for Philippines.CSV,726
1179,country,#country+name,Conflict Data for Philippines.CSV,726
1180,admin1,#adm1+name,Conflict Data for Philippines.CSV,726
1181,admin2,#adm2+name,Conflict Data for Philippines.CSV,726
1182,admin3,#adm3+name,Conflict Data for Philippines.CSV,726
1183,location,#loc+name,Conflict Data for Philippines.CSV,726
1184,latitude,#geo+lat,Conflict Data for Philippines.CSV,726
1185,longitude,#geo+lon,Conflict Data for Philippines.CSV,726
1186,geo_precision,,Conflict Data for Philippines.CSV,726
1187,source,#meta+source,Conflict Data for Philippines.CSV,726
1188,source_scale,,Conflict Data for Philippines.CSV,726
1189,notes,#description,Conflict Data for Philippines.CSV,726
1190,fatalities,#affected+killed,Conflict Data for Philippines.CSV,726
1191,timestamp,,Conflict Data for Philippines.CSV,726
1192,iso3,,Conflict Data for Philippines.CSV,726
1193,data_id,,Conflict Data for Gabon.CSV,727
1194,iso,#country+code,Conflict Data for Gabon.CSV,727
1195,event_id_cnty,#event+code,Conflict Data for Gabon.CSV,727
1196,event_id_no_cnty,,Conflict Data for Gabon.CSV,727
1197,event_date,#date+occurred,Conflict Data for Gabon.CSV,727
1198,year,,Conflict Data for Gabon.CSV,727
1199,time_precision,,Conflict Data for Gabon.CSV,727
1200,event_type,#event+type,Conflict Data for Gabon.CSV,727
1201,actor1,#group+name+first,Conflict Data for Gabon.CSV,727
1202,assoc_actor_1,#group+name+first+assoc,Conflict Data for Gabon.CSV,727
1203,inter1,,Conflict Data for Gabon.CSV,727
1204,actor2,#group+name+second,Conflict Data for Gabon.CSV,727
1205,assoc_actor_2,#group+name+second+assoc,Conflict Data for Gabon.CSV,727
1206,inter2,,Conflict Data for Gabon.CSV,727
1207,interaction,,Conflict Data for Gabon.CSV,727
1208,region,#region+name,Conflict Data for Gabon.CSV,727
